current consumption (mA)
133.069
122.674
115.88
115.21
115.612
115.316
115.362
115.514
115.275
121.395
116.809
116.156
116.73
117.439
188.872
148.798
118.851
116.259
115.39
115.707
117.023
115.648
117.661
123.226
116.827
122.102
122.246
126.014
124.976
121.824
116.961
116.603
116.835
121.509
192.579
149.648
128.583
117.262
117.995
115.814
116.091
116.678
115.592
115.195
115.502
117.444
125.864
116.863
116.68
120.496
115.68
117.127
116.7
123.822
189.648
145.748
126.852
115.919
115.857
115.349
115.208
117.106
115.319
114.965
115.131
114.787
115.29
115.343
117.043
119.197
115.838
117.016
117.298
127.893
198.912
220.695
208.706
218.233
200.015
124.841
131.586
118.535
116.013
116.842
116.706
115.911
116.377
116.827
118.244
118.291
115.788
116.426
117.152
132.395
186.621
137.973
116.947
115.253
115.551
115.431
115.26
115.597
116.641
115.27
115.673
115.111
115.836
115.336
119.123
117.844
118.807
123.464
122.887
140.995
186.88
139.208
119.108
117.559
117.728
117.593
118.23
142.885
134.93
132.961
130.198
130.126
126.131
151.153
140.12
114.751
111.935
112.021
112.613
130.644
193.149
197.039
122.474
114.847
156.119
183.653
113.957
111.667
111.664
110.82
111.478
133.155
186.173
163.728
219.724
233.559
222.229
190.76
148.556
158.129
206.917
240.627
216.873
195.587
154.986
115.119
112.806
114.158
113.507
117.902
117.41
131.364
116.079
112.441
119.367
116.758
114.143
114.036
113.637
137.874
190.586
202.23
187.404
202.157
165.643
119.597
124.87
114.79
114.725
118.784
123.055
127.982
115.471
112.741
117.262
114.665
113.406
113.981
115.358
185.196
192.329
142.146
115.377
113.48
113.332
112.441
144.318
188.778
172.362
188.885
180.034
151.951
120.491
112.631
120.806
116.082
113.777
114.382
115.272
198.261
193.49
123.445
113.909
113.602
113.307
112.392
149.8
162.443
164.359
183.527
181.55
131.388
115.518
125.769
121.351
115.611
114.011
114.63
116.018
208.836
183.344
133.512
116.091
114.066
113.684
112.53
112.939
115.47
381.518
223.113
118.281
122.443
115.822
112.413
118.47
161.353
157.502
165.533
159.147
171.462
159.445
143.706
116.436
113.761
113.82
112.804
112.373
114.119
117.685
175.123
128.797
114.104
113.061
112.036
118.514
114.056
166.49
142.344
115.905
171.583
154.284
177.607
153.398
182.593
213.643
222.807
215.859
160.504
150.779
189.965
225.215
253.326
247.084
153.543
134.761
139.664
141.123
137.233
142.403
137.181
130.77
140.731
132.985
131.862
133.893
139.861
122.438
115.534
114.656
125.138
130.466
123.882
115.716
121.416
130.534
132.869
124.103
124.807
137.678
257.191
168.394
132.62
127.502
131.718
131.333
126.364
183.383
133.64
142.65
133.459
128.905
127.301
138.298
137.146
129.065
120.843
125.12
126.52
138.702
232.771
157.68
123.334
146.81
138.592
115.32
116.11
182.251
127.586
121.604
120.228
121.345
126.668
117.905
119.379
124.87
121.233
120.073
122.702
129.006
186.009
166.399
133.118
125.647
133.697
122.524
115.972
115.148
114.702
118.403
118.089
118.529
115.763
112.224
114.44
116.818
114.083
113.893
113.32
118.863
140.217
135.121
120.779
121.448
119.734
113.159
113.425
115.111
114.744
116.322
116.593
120.268
122.291
115.204
115.933
116.479
114.957
115.671
113.452
122.305
177.319
148.52
120.407
113.863
113.535
112.731
112.948
114.881
114.766
116.072
115.737
114.763
114.533
112.487
116.487
116.189
114.277
114.506
113.445
126.672
135.556
127.065
115.173
113.534
113.489
112.641
112.683
114.431
114.37
115.953
117.64
127.089
119.335
122.729
120.754
115.726
114.462
114.909
113.986
169.314
280.748
145.062
120.722
116.143
113.794
112.582
113.749
120.795
115.401
116.894
115.314
119.626
118.999
112.362
117.484
115.173
114.117
114.274
112.882
133.212
132.147
127.736
118.617
113.796
113.574
112.568
112.733
114.623
114.459
116.148
114.609
120.093
117.866
112.872
117.158
114.697
113.697
113.861
114.193
143.719
167.592
149.909
119.996
126.045
115.994
112.771
113.248
114.955
115.011
118.052
115.456
114.546
113.918
114.278
118.095
116.879
115.379
115.848
112.615
137.961
131.711
119.016
113.468
113.961
113.426
112.462
112.868
114.675
114.746
116.972
114.972
114.094
113.169
112.86
117.769
114.668
114.164
114.678
112.769
153.316
159.464
139.1
114.793
114.496
113.564
112.449
113.435
114.424
114.602
116.647
117.165
122.682
115.88
125.104
119.817
114.723
114.61
114.808
114.285
205.856
152.635
126.226
118.056
115.381
113.387
112.424
113.979
114.296
114.834
127.054
137.425
128.048
115.033
113.888
121.207
114.944
115.807
114.555
112.723
174.649
164.632
155.54
118.43
115.544
114.595
113.05
114.452
114.571
115.669
118.482
114.951
114.015
112.959
112.845
120.735
114.719
114.657
113.64
112.65
142.769
134.926
116.466
115.38
125.165
114.828
113.031
114.266
114.361
115.289
118.67
115.465
119.836
120.546
113.217
119.319
114.978
119.993
119.338
113.201
226.429
185.278
134.465
115.335
113.989
114.149
113.085
114.628
114.51
115.279
117.827
114.978
113.909
112.958
113.218
119.352
114.416
113.848
114
113.918
143.517
129.397
113.991
113.376
113.347
114.435
112.968
114.376
114.212
114.763
117.021
117.721
118.022
123.981
122.814
119.558
114.623
114.528
114.506
133.332
241.018
151.623
126.55
116.66
113.648
114.042
113.61
114.658
114.628
115.676
117.497
117.03
120.027
112.612
114.566
117.924
114.487
114.06
129.613
122.584
148.538
157.119
129.578
114.7
113.793
114.449
113.114
115.473
115.951
143.588
189.996
122.33
120.379
112.926
115.721
117.511
114.74
114.794
139.959
181.993
181.028
144.388
115.921
120.258
120.352
123.444
177.203
120.699
128.267
121.901
117.057
114.957
113.775
114.598
116.525
118.573
115.25
114.519
113.343
125.723
136.229
126.798
113.738
115.843
121.626
128.738
115.296
117.09
117.716
120.284
127.651
129.083
121.036
112.792
117.953
117.617
114.634
115.021
113.035
129.977
173.669
153.192
122.515
113.899
113.71
113.331
113.905
114.683
115.433
116.818
116.885
116.658
114.016
129.952
122.878
115.635
115.394
114.582
112.986
133.528
133.253
128.89
119.808
115.999
113.314
112.599
114.452
114.696
114.781
116.59
114.957
119.916
116.527
112.046
117.132
114.797
114.647
114.842
113.529
140.956
249.748
144.769
119.454
113.692
113.532
112.595
113.834
114.692
114.908
116.486
114.695
120.61
116.343
112.015
121.885
116.614
115.225
115.187
170.479
180.959
134.521
138.042
114.944
124.225
116.301
112.771
114.188
115.657
118.179
181.856
152.926
115.732
117.866
119.079
118.834
114.872
154.115
153.164
114.45
159.052
161.38
135.767
117.165
113.815
126.394
128.442
116.485
124.678
126.334
119.253
115.388
114.825
113.213
111.865
120.733
114.889
116.261
117.878
117.683
158.699
159.047
121.035
113.625
113.385
113.344
112.515
113.787
114.729
114.678
116.943
117.685
114.781
113.244
131.957
124.153
114.816
114.714
115.36
112.788
165.158
156.177
142.637
118.745
114.377
113.469
112.907
114.347
114.439
115.5
116.979
115.56
122.019
113.835
112.245
118.117
114.479
114.183
114.223
113.553
142.179
131.482
123.514
115.089
113.735
113.393
116
116.767
115.351
114.884
120.802
121.878
134.276
114.223
112.542
119.01
114.461
114.32
115.29
122.959
247.14
161.366
120.974
115.929
126.438
114.427
113.21
177.509
131.409
120.335
120.879
116.117
114.421
114.494
112.921
119.375
115.74
114.701
114.748
113.979
143.58
131.073
114.516
113.706
113.626
113.396
113.095
114.301
115.622
115.512
116.42
114.395
113.366
112.496
113.411
117.073
114.192
113.846
113.794
115.471
242.703
167.191
121.463
113.869
113.5
112.898
112.882
114.457
116.624
116.09
116.266
117.399
113.342
116.888
126
124.58
115.166
114.441
114.102
118.827
141.607
132.052
119.686
115.848
113.496
112.801
113.215
114.699
114.757
116.467
115.91
117.597
119.68
112.657
115.198
116.309
114.069
113.966
113.826
122.666
177.663
148.856
126.898
114.058
113.529
112.672
112.823
114.592
114.307
117.4
115.958
118.002
119.383
112.313
115.951
115.869
114.144
114.4
113.788
157.985
201.275
131.6
114.269
119.978
120.62
113.283
112.997
115.088
114.887
118.028
116.138
114.758
113.494
116.288
123.849
115.989
114.805
114.349
113.225
130.413
174.071
150.196
123.412
114.177
113.686
112.796
113.266
115.227
115.236
117.262
115.543
114.386
112.919
112.001
116.779
114.874
113.64
113.824
112.714
132.671
132.419
121.786
113.275
113.259
113.256
112.392
112.576
114.296
114.123
116.579
116.14
115.658
113.166
120.835
121.968
122.712
115.426
114.772
112.962
141.005
168.912
147.236
118.847
115.016
113.485
112.382
113.352
114.652
114.563
117.671
115.368
120.483
116.394
112.278
117.508
114.386
114
114.48
120.223
141.872
132.707
127.009
117.346
113.329
113.534
112.41
112.789
114.461
114.124
116.115
115.707
120.972
116.004
111.906
117.389
114.386
114.214
114.433
113.598
209.875
252.452
136.013
114.669
124.969
116.848
112.828
113.704
114.935
114.919
118.903
115.919
114.525
114.661
113.097
118.39
116.508
115.131
114.096
112.72
140.801
132.437
117.244
113.615
113.636
113.37
112.482
113.185
114.201
114.368
117.152
114.914
114.09
112.838
111.809
118.248
114.455
115.927
122.1
115.159
165.424
157.502
137.831
135.958
120.231
113.88
112.664
113.879
114.313
115.087
118.258
119.188
114.774
114.042
123.865
121.414
119.256
119.286
114.256
113.285
143.315
135.034
122.938
116.048
113.801
113.202
112.734
114.144
113.953
114.886
117.728
116.722
122.075
113.964
112.154
117.929
115.007
131.145
121.824
113.524
178.105
166.363
141.843
115.711
113.855
113.594
112.794
114.304
114.088
115.398
118.681
120.892
125.175
113.409
112.774
119.125
114.499
114.488
114.289
127.529
226.241
153.144
125.23
116.347
129.027
114.39
113.886
180.052
127.819
132.21
176.649
121.493
115.081
114.823
115.148
125.456
115.588
114.927
114.321
115.019
178.579
146.951
124.94
180.259
123.53
118.046
114.893
114.864
114.512
115.285
116.211
114.473
114.171
112.106
114.236
117.416
114.082
113.8
113.534
117.609
145.095
140.396
122.536
113.708
113.385
112.599
112.88
114.998
115.195
136.458
166.982
121.167
114.943
116.843
125.243
118.376
121.563
186.948
121.424
128.064
252.552
152.935
119.763
116.189
113.701
112.677
113.383
114.957
114.686
116.463
115.938
118.09
120.426
112.766
115.992
116.05
113.895
114.674
113.065
124.037
148.038
193.25
129.89
129.957
119.182
113.036
113.33
115.156
115.159
129.666
177.137
128.815
127.037
113.729
117.261
116.319
114.398
115.03
115.028
158.8
218.438
143.08
116.356
120.723
121.699
113.406
113.12
115.576
115.312
118.15
116.643
121.224
115.366
115.158
117.733
120.271
116.608
115.332
115.546
168.123
169.594
127.743
114.974
114.219
113.452
112.831
135.308
168.757
117.669
123.76
115.701
114.282
113.722
113.027
120.328
116.602
114.38
114.539
119.086
140.626
173.285
147.237
128.741
116.201
113.922
112.957
113.188
115.134
115.185
116.921
117.031
128.696
116.712
122.532
125.587
115.876
114.62
118.752
116.616
180.377
160.117
125.553
115.455
115.768
113.626
112.856
114.193
116.108
191.05
171.137
117.612
128.69
117.078
113.626
119.749
151.541
155.494
117.881
122.273
199.194
189.227
139.019
117.682
114.837
113.894
113.009
153.001
153.271
157.37
199.106
155.787
122.924
119.95
114.022
118.961
114.838
114.632
114.421
112.913
140.4
133.583
136.379
116.584
128.329
120.241
118.442
114.007
115.84
118.835
173.543
132.176
115.521
115.032
113.884
120.749
122.154
164.755
143.615
115.52
192.828
215.124
128.893
114.748
114.728
114.352
113.024
113.721
