current consumption (mA)
91.2079
97.3258
84.4326
100.383
122.19
266.955
202.34
161.253
155.259
155.143
154.283
153.935
154.184
178.814
155.976
191.685
193.584
197.312
199.385
202.878
180.519
173.578
185.532
181.686
170.784
169.957
208.349
177.964
127.033
162.773
143.186
185.649
266.409
204.674
184.394
172.292
198.632
166.774
179.498
198.904
151.302
134.352
119.356
107.752
106.81
107.546
112.517
108.477
107.207
106.937
106.53
115.321
108.133
106.828
106.342
106.234
119.729
111.703
107.941
107.756
106.372
172.932
208.921
204.832
197.154
197.393
137.5
124.261
114.817
106.685
106.111
106.063
105.933
106.742
106.045
106.224
116.886
113.083
107.39
106.802
106.875
178.242
141.127
110.951
106.338
106.542
112.613
111.507
106.82
106.522
106.073
114.938
110.835
107.223
114.729
109.775
111.982
108.389
108.332
107.695
109.132
182.672
136.831
111.571
107.167
107.132
107.064
106.65
107.56
106.103
105.845
105.777
105.863
106.672
105.794
107.095
110.795
106.306
108.305
106.82
111.402
182.252
131.752
108.78
106.139
107.042
106.472
105.849
108.311
106.113
105.844
105.789
108.671
106.888
105.92
107.739
110.24
106.426
108.082
107.499
115.094
199.453
209.996
199.398
197.476
190.206
115.637
120.598
110.367
107.15
106.947
110.746
111.45
107.866
106.626
109.511
115.811
107.213
107.727
107.623
119.662
180.198
126.828
107.809
106.404
107.297
114.636
107.891
107.05
107.233
106.037
105.964
106.018
106.983
105.978
109.472
117.6
108.823
107.257
107.864
124.402
177.083
125.412
107.729
106.424
113.875
112.392
106.515
107.3
113.993
113.185
130.925
123.889
123.825
152.175
155.311
115.404
113.047
112.968
112.919
123.357
186.912
196.997
117.241
115.028
216.486
324.715
117.803
112.009
111.827
110.775
110.589
124.429
183.431
161.861
219.311
234.873
222.588
193.62
147.081
154.83
205.603
234.62
215.338
193.942
192.323
129.938
112.95
114.598
113.468
117.733
116.426
133.932
117.203
112.09
119.417
117.005
114.185
113.936
113.733
134.651
201.75
213.447
189.687
188.141
167.951
118.105
127.81
117.656
169.936
173.151
118.618
121.728
114.136
112.772
120.313
144.951
188.635
176.207
171.056
193.338
203.691
159.649
120.087
115.1
117.745
120.45
112.948
114.203
113.988
118.925
115.198
135.275
114.728
112.059
121.748
123.051
114.296
113.79
115.666
215.446
212.033
124.957
113.391
113.868
117.176
119.315
146.706
167.055
162.302
