current consumption (mA)
50.3513
48.7034
49.4409
54.4048
86.6179
90.3615
80.8969
83.3379
89.0923
95.8973
84.3721
97.8537
112.197
259.141
213.813
159.345
154.905
155.68
154.627
154.408
160.623
173.238
156.967
186.008
105.134
94.8863
85.0491
86.1257
85.0022
84.9257
121.196
114.206
94.9293
116.311
180.598
188.631
196.34
200.842
188.946
174.772
174.972
171.105
170.727
171.194
202.468
183.613
128.806
126.441
166.836
159.092
211.105
260.976
199.55
182.92
181.034
208.032
154.286
196.2
191.694
143.662
125.715
109.114
107.285
106.436
115.968
121.675
107.426
107.361
107.939
111.031
186.458
211.203
200.758
197.475
193.403
120.441
122.019
109.859
106.293
106.412
106.346
106.189
106.375
105.996
107.151
111.931
106.736
106.85
107.074
114.221
182.66
129.501
107.919
106.259
106.439
108.344
106.516
106.283
107.916
118.283
106.736
109.335
106.469
106.213
109.936
112.07
107.785
107.57
109.546
119.252
181.204
128.97
107.835
106.476
106.806
107.594
107.451
106.335
106.175
106.193
106.323
106.316
106.202
106.091
108.811
109.235
108.095
106.629
107.084
123.884
178.59
125.147
107.393
106.233
106.953
107.127
107.813
106.662
113.23
108.351
106.39
106.416
106.353
107.782
115.458
108.689
108.021
106.871
111.055
137.434
194.868
210.755
198.431
199.934
185.043
112.979
121.286
108.064
108.321
106.44
106.452
106.654
106.218
108.612
118.206
108.42
107.786
107.443
106.606
134.336
171.873
121.076
106.735
109.078
114.285
106.925
106.663
107.344
115.22
110.393
120.514
123.08
122.822
180.531
146.938
113.231
112.18
112.795
111.145
131.32
190.569
183.889
114.645
113.206
339.637
413.633
118.615
112.296
118.117
117.966
112.915
137.025
180.012
165.742
231.574
237.036
223.953
191.475
150.627
163.253
209.293
237.087
210.735
193.09
189.437
126.186
113.934
115.463
112.741
118.343
115.865
137.77
114.984
112.34
120.796
116.437
114.989
114.934
113.536
144.213
192.279
207.34
194.127
191.737
158.648
120.379
124.326
116.574
282.925
234.73
120.844
115.583
113.235
115.919
121.666
150.227
189.801
169.886
195.081
215.188
202.429
177.763
119.326
120.601
122.377
114.154
114.031
114.652
117.533
118.241
115.61
142.258
113.806
118.499
125.044
114.762
114.495
115.686
119.66
342.089
237.132
120.499
113.083
113.605
114.488
113.022
157.555
159.901
167.737
193.407
175.043
129.922
112.964
112.404
121.158
114.906
114.167
113.47
116.79
356.704
218.861
144.914
113.883
113.81
114.888
112.863
113.354
116.32
502.498
611.302
617.161
613.08
218.21
120.076
125.91
120.654
123.182
572.136
249.649
230.206
206.344
139.343
114.379
114.39
113.944
113.087
113.317
114.422
124.802
353.22
159.228
115.331
113.037
112.687
120.551
114.826
173.505
136.261
118.243
178.579
157.776
190.929
147.549
183.587
225.309
224.301
214.983
156.265
151.993
199.919
227.137
257.957
237.038
151.122
135.33
140.707
142.418
137.993
151.578
142.059
137.32
134.261
134.008
139.188
133.47
142.08
125.811
120.527
120.797
131.093
130.834
135.362
121.493
128.236
145.743
141.271
133.406
135.199
161.59
430.133
194.55
149.665
137.43
133.664
127.804
123.548
191.632
134.52
159.302
133.916
129.767
128.193
121.78
126.138
136.654
199.382
148.24
143.356
183.629
413.355
154.12
120.857
147.866
146.191
119.946
118.317
183.418
122.819
140.975
128.785
119.491
113.949
116.045
125.173
124.253
183.187
122.857
127.143
121.533
181.558
167.425
124.195
115.817
122.811
113.323
113.721
115.038
117.339
133.516
119.098
131.568
120.046
112.732
116.392
118.797
115.034
115.218
115.155
207.193
350.508
144.252
115.411
124.195
118.63
113.185
123.667
177.863
117.868
123.939
121.409
116.128
113.638
114.729
118.882
128.343
178.842
121.091
135.811
142.078
178.142
163.717
118.586
116.835
122.523
113.929
113.994
115.42
117.197
116.519
115.775
115.928
112.83
115.223
124.925
115.935
114.643
113.867
112.852
130.371
133.673
124.87
113.283
113.618
113.547
112.724
113.214
114.147
114.469
116.354
115.234
115.654
112.698
112.272
117.218
114.872
114.225
113.785
112.839
137.043
241.072
154.58
115.807
113.914
113.578
112.722
113.949
114.844
120.475
124.89
117.189
117.263
112.917
112.529
118.713
115.463
115.063
115.121
114.832
137.244
132.47
121.583
113.166
113.841
113.518
112.852
113.202
114.439
115.021
117.335
115.301
115.708
113.047
112.373
118.093
114.676
114.373
114.618
113.888
327.896
271.793
140.419
114.253
114.247
113.555
112.752
113.394
114.095
114.474
117.529
122.12
116.375
113.639
117.547
119.629
116.855
116.191
124.747
121.424
160.966
162.087
123.931
114.378
120.106
116.381
113.319
114.631
115.431
118.756
117.812
114.963
114.583
113.177
117.127
119.491
114.195
114.443
113.491
114.61
161.637
156.985
152.481
121.6
127.762
123.89
119.693
120.733
120.96
121.589
124.112
121.471
121.432
119.914
119.169
125.267
121.191
121.541
120.253
119.35
149.566
137.161
123.127
120.515
120.55
120.414
120.014
121.346
120.649
132.133
127.066
124.518
122.294
121.122
119.624
126.297
121.9
122.377
123.109
120.266
178.842
163.263
144.344
121.696
121.108
120.442
120.089
125.262
136.271
123.073
127.131
133.283
128.281
114.04
113.331
120.122
114.63
114.916
114.235
134.993
398.003
163.952
115.794
114.251
122.228
114.879
113.22
114.912
135.039
343.999
141.214
120.037
116.806
113.213
125.318
121.627
183.446
124.659
124.047
135.443
229.839
170.105
121.758
114.388
124.829
182.115
124.42
121.872
119.647
115.618
117.334
122.662
116.895
113.279
124.644
120.081
114.626
113.994
114.748
165.326
383.414
147.61
114.721
113.689
115.037
113.05
116.173
182.162
120.617
126.894
123.441
114.867
113.379
112.612
115.821
121.265
182.128
120.149
122.552
119.941
180.493
158.128
122.894
113.936
114.536
112.964
113.861
114.614
116.275
127.323
117.511
118.152
113.58
112.682
116.367
117.296
114.733
114.629
115.716
121.661
142.532
140.741
114.286
113.909
114.516
113.22
113.64
114.43
116.131
116.728
116.541
114.929
113.274
112.488
116.678
116.259
114.248
113.68
113.227
125.724
177.156
159.265
126.038
120.812
121.254
119.821
120.144
127.076
121.741
123.418
127.534
137.167
122.892
115.632
121.173
118.794
115.473
114.69
119.339
250.129
299.748
133.359
113.966
117.316
121.024
115.125
133.386
170.932
119.185
124.198
116.134
114.76
112.889
115.925
124.329
138.078
169.413
116.199
133.941
138.7
172.073
157.136
115.944
117.785
120.086
113.563
113.587
114.571
114.534
116.767
115.282
114.55
112.653
112.368
117.95
115.46
114.286
117.36
113.459
136.431
136.555
140.445
114.474
113.864
122.676
124.481
115.301
117.286
126.417
290.465
250.585
128.571
113.858
113.192
121.232
117.175
149.357
159.109
116.395
155.362
230.28
140.059
114.061
113.756
113.56
149.382
155.545
116.036
136.912
119.702
115.701
114.488
112.572
112.165
118.257
115.342
115.301
113.813
112.69
140.223
130.856
117.719
112.586
113.598
120.651
115.847
114.23
114.106
114.304
116.784
114.715
114.413
119.005
118.809
118.931
114.717
115.948
113.427
120.736
165.829
158.676
146.992
114.224
120.939
119.437
113.328
115.176
115.785
115.663
117.231
114.784
114.328
112.402
119.67
121.922
114.335
115.193
113.827
113.114
142.121
130.844
116.697
113.098
125.245
123.744
114.784
116.844
116.017
130.281
131.011
115.454
114.934
112.801
112.239
119.204
114.392
116.517
113.741
112.83
170.726
154.542
135.115
113.647
113.812
113.418
112.77
115.456
114.968
151.024
356.982
158.46
121.016
113.319
113.151
121.738
115.422
117.512
117.337
132.256
367.995
162.537
116.556
113.663
114.283
113.771
113.21
179.681
132.475
128.703
129.162
116.023
114.435
113.08
113.482
119.126
180.365
128.934
121.1
117.224
179.173
151.584
120.589
113.379
113.726
113.117
113.236
113.936
114.888
115.154
117.611
114.765
113.801
116.395
120.506
119.382
116.182
114.481
116.744
126.003
183.328
140.67
115.073
114.753
123.867
115.294
114.099
115.383
117.647
115.806
116.79
114.822
113.392
113.345
123.087
118.283
114.554
113.709
114.776
117.621
242.185
166.735
122.281
115.224
123.361
114.169
113.716
114.449
114.475
115.845
116.211
114.714
113.119
112.159
115.23
116.709
123.566
124.379
114.605
121.284
144.164
144.961
118.722
113.535
113.653
112.902
113.714
115.069
118.917
208.179
310.73
125.626
113.972
114.682
117.222
117.16
125.712
177.798
119.498
133.621
179.288
155.486
118.787
114.223
113.978
125.938
175.837
118.236
136.889
178.749
123.165
125.048
113.645
112.426
116.916
115.887
114.51
129.675
176.397
243.328
307.51
142.789
114.857
113.932
114.527
118.979
135.451
171.978
118.688
238.245
267.026
118.408
113.57
116.249
134.076
139.038
170.797
116.772
124.112
149.257
174.568
146.614
114.943
118.1
120.656
113.696
114.785
115.603
117.682
117.979
115.811
133.902
115.048
116.727
125.02
115.26
114.598
114.719
115.867
278.76
264.227
128.649
116.277
121.354
123.955
113.111
142.932
161.121
116.457
125.792
117.499
123.746
113.161
112.434
118.648
148.012
159.874
115.598
134.285
149.445
169.496
138.879
122.447
113.912
113.931
112.636
114.076
114.295
155.689
167.087
121.14
126.129
113.489
112.78
119.468
115.271
115.703
115.842
118.706
322.055
228.725
122.056
114.05
114.333
114.409
112.934
114.838
115.444
297.223
200.693
123.761
121.332
119.338
118.666
124.692
120.71
121.361
120.087
120.225
173.265
208.897
131.4
113.551
113.684
113.932
112.756
114.257
114.21
114.665
117.254
115.575
114.55
112.774
112.055
125.993
119.095
115.63
113.484
119.782
149.805
135.846
118.534
113.235
121.372
118.801
113.363
168.872
138.147
120.336
134.814
116.608
114.482
112.98
119.976
121.027
170.681
136.536
117.502
120.308
170.208
154.786
126.848
113.661
121.913
116.758
113.036
174.238
135.917
119.476
123.958
117.472
114.741
112.872
120.926
121.129
175.987
131.751
122.259
128.334
144.621
133.657
115.178
113.501
113.663
113.811
113.014
117.538
114.134
123.993
122.285
125.43
119.272
113.508
113.337
119.763
116.235
128.309
123.584
143.154
406.038
191.469
127.002
114.818
114.657
114.009
113.892
182.648
181.149
574.991
175.08
131.772
126.662
120.93
124.463
130.166
193.513
204.103
209.394
146.131
204.959
225.629
143.386
136.042
128.785
124.397
187.806
125.616
125.25
236.078
412.082
148.86
129.64
117.083
123.699
124.048
116.783
115.07
118.309
128.354
189.705
163.435
125.614
116.025
126.823
130.647
115.503
116.209
117.038
116.753
117.651
122.814
116.547
116.078
129.198
118.36
121.296
190.945
200.916
266.549
387.358
160.676
121.72
118.446
128.514
124.447
190.772
198.196
202.565
195.324
130.69
125.346
115.937
112.92
117.418
120.803
114.884
125.091
177.767
128.911
249.856
163.62
128.633
115.262
114.103
114.572
113.911
114.991
130.216
187.403
122.507
129.814
121.243
115.984
121.441
117.179
115.295
115.527
117.965
235.341
311.804
132.705
115.121
114.427
114.596
113.405
114.192
115.874
220.344
290.998
182.941
123.442
133.868
115.328
117.769
135.019
169.891
116.043
144.269
192.131
175.575
147.382
115.851
114.992
136.026
167.359
115.582
123.104
115.378
117.243
115.576
114.851
112.981
113.861
117.844
128.245
121.214
114.01
116.196
146.784
135.838
148.197
116.217
120.18
121.668
113.913
114.297
115.969
119.985
268.496
241.242
117.329
113.456
118.044
124.053
115.08
115.36
146.479
293.179
245.842
175.268
149.873
115.136
119.715
125.43
147.143
189.813
161.294
137.709
135.009
116.677
125.581
113.55
119.534
161.739
157.739
116.913
125.121
117.113
301.062
221.57
122.453
113.711
114.99
114.375
112.702
154.767
151.628
447.002
634.685
625.542
610.257
483.221
214.523
125.125
159.49
152.833
344.661
227.724
161.572
175.602
139.896
114.542
115.472
115.161
113.099
160.752
146.69
117.763
136.059
117.214
124.031
113.222
113.811
120.232
114.628
115.43
114.624
118.28
334.791
187.476
118.756
113.521
114.428
115.071
113.072
174.58
138.708
117.585
124.25
115.47
114.908
113.183
116.956
120.723
171.984
140.417
119.262
191.266
229.659
200.336
138.735
114.578
122.026
117.908
113.947
115.466
174.454
138.008
182.002
201.927
142.188
124.059
127.191
123.278
114.944
115.602
114.351
189.478
393.167
182.211
194.796
134.161
128.015
122.391
114.009
115.042
114.195
115.537
117.739
179.18
128.036
119.535
117.745
124.011
115.859
115.273
114.036
113.65
178.3
151.285
121.76
114.033
114.046
114.113
113.949
115.276
115.195
122.218
123.171
129.179
125.096
113.051
114.037
120.344
115.402
115.734
115.462
152.145
351.961
153.686
116.046
114.35
113.921
113.603
115.227
185.976
122.692
121.91
119.431
128.076
122.409
112.958
114.712
121.443
183.024
122.842
122.927
168.191
371.844
160.974
118.825
114.273
113.982
113.369
115.189
115.918
165.365
296.987
126.241
115.524
113.927
112.872
115.545
122.852
186.649
131.329
194.243
140.615
155.599
141.136
187.268
185.821
138.935
189.816
129.273
197.454
190.397
134.593
136.225
198.045
185.064
128.083
128.887
120.809
126.043
179.243
118.935
205.793
341.808
160.231
127.845
117.53
122.558
114.867
114.877
115.96
214.843
345.364
125.039
122.087
114.44
115.507
125.03
116.431
115.202
128.804
173.803
130.569
153.202
129.481
114.011
129.719
173.513
115.486
140.574
190.463
179.461
136.694
147.594
176.625
133.423
180.879
121.768
126.436
135.556
172.076
117.574
151.478
251.24
161.88
134.816
120.017
123.555
114.927
114.492
116.387
115.472
117.258
116.091
115.098
113.345
116.401
125.041
115.806
114.998
115.533
113.964
135.572
132.809
123.195
113.547
113.926
113.891
113.068
113.793
122.775
116.336
116.993
115.684
115.081
113.097
115.931
119.833
115.392
145.868
163.708
117.796
172.428
173.287
142.285
114.707
118.025
116.426
147.486
160.824
118.429
125.664
117.727
115.62
124.73
113.348
118.022
123.955
119.011
116.462
115.761
116.305
296.844
223.224
122.739
113.658
119.462
118.97
113.172
114.867
117.558
410.995
430.951
201.872
116.779
113.604
112.484
118.547
156.724
149.895
115.964
131.451
157.495
159.577
135.521
113.907
113.574
158.909
149.521
161.971
153.632
121.103
136.199
166.214
201.014
144.812
123.463
129.123
163.531
144.825
118.052
138.023
374.861
280.951
162.222
125.726
123.037
114.586
113.173
114.602
115.244
124.034
313.173
166.925
117.463
113.593
112.436
121.035
114.709
116.182
119.866
495.512
249.478
156.593
129.972
114.137
113.933
114.183
112.876
114.64
114.483
115.861
117.65
115.264
114.409
113.163
112.582
119.042
116.875
176.117
138.292
127.099
165.693
196.269
193.653
135.159
131.226
121.244
175.864
132.135
122.227
122.871
182.73
192.923
134.723
124.274
126.432
121.266
114.786
114.887
113.92
114.684
227.98
183.327
129.943
114.859
122.851
115.289
113.315
114.854
114.107
116.488
117.827
115.328
114.3
113.402
122.538
120.065
114.496
115.077
113.734
114.722
144.67
129.939
114.575
114.335
113.901
113.489
113.65
116.507
183.164
128.24
136.918
127.383
114.575
113.283
114.695
119.644
117.273
186.04
123.278
125.012
184.009
150.323
118.408
114.403
113.881
113.31
113.373
114.883
114.465
116.354
117.981
128.757
120.587
112.828
115.212
117.902
114.706
115.426
177.499
372.674
339.273
144.862
121.386
120.761
120.429
120.039
120.62
232.849
578.51
592.34
592.979
590.02
540.769
331.53
129.91
119.074
124.709
180.172
123.372
142.345
190.083
149.936
117.379
116.236
118.48
124.465
178.245
120.243
129.694
134.789
131.235
197.408
179.806
126.96
135.959
118.914
115.05
128.325
177.399
226.409
367.931
201.246
137.359
131.447
149.431
178.41
133.912
201.525
183.469
150.524
132.431
125.526
115.043
131.692
178.793
120.389
148.104
175.836
120.115
242.91
319.113
154.656
116.888
114.745
114.414
113.267
134.799
170.318
120.498
140.269
125.43
127.184
114.849
112.963
119.237
139.455
168.541
117.725
152.471
308.19
263.144
135.208
115.434
114.314
114.195
113.123
139.882
191.29
169.024
129.689
137.305
126.528
114.309
112.586
118.943
146.724
162.849
145.926
172.42
282.4
315.786
146.933
115.285
114.154
114.226
112.93
145.718
190.752
161.57
127.355
135.937
117.395
113.778
112.455
121.146
118.303
151.554
156.396
124.093
159.897
136.87
133.824
115.408
119.25
116.577
113.67
114.744
116.419
119.523
284.377
202.546
116.492
113.776
118.579
122.937
119.398
156.42
149.398
114.318
172.32
161.581
135.815
114.357
120.403
118.71
157.106
147.6
115.578
124.12
117.465
115.485
124.516
113.474
119.232
122.388
114.618
115.421
115.023
116.635
329.844
191.8
119.01
113.837
113.764
114.051
112.779
165.254
139.933
121.413
141.49
119.753
116.541
113.783
112.675
119.971
168.551
140.553
119.148
124.175
168.341
156.488
131.684
114.306
114.06
114.186
113.091
114.574
114.043
115.478
117.457
115.519
115.572
113.668
112.457
118.851
114.711
114.849
113.858
114.98
143.707
132.44
115.767
114.295
113.763
113.548
112.604
114.518
113.919
120.435
120.399
115.797
115.197
114.564
116.511
119.208
114.638
115.533
114.158
119.241
188.498
157
132.437
116.074
117.439
114.452
114.245
115.758
116.35
115.65
117.468
115.803
114.22
114.123
122.293
120.428
114.394
114.503
114.296
114.246
144.193
130.657
114.28
115.298
122.79
114.569
113.267
115.077
114.045
115.434
116.978
115.171
114.134
114.137
114.105
117.903
114.457
117.305
114.782
153.481
401.848
177.363
124.873
115.872
114.011
113.374
115.624
115.714
115.984
119.333
128.785
120.292
114.71
114.291
115.503
119.435
115.1
115.278
116.215
119
141.96
143.326
121.062
115.731
114.021
113.061
113.34
115.35
115.881
180.006
299.706
123.275
114.445
113.35
116.193
117.259
122.252
179.71
118.197
138.272
183.561
146.697
116.474
114.289
114.435
122.54
177.923
119.078
122.971
117.307
116.065
114.456
113.607
112.508
117.8
115.966
117.4
114.308
115.681
131.677
149.706
129.903
115.133
116.651
119.506
113.533
113.528
115.336
116.605
116.6
115.652
114.389
113.275
115.254
124.291
115.391
114.354
113.996
113.021
131.174
174.25
152.667
117.664
116.886
122.303
113.075
113.031
114.665
114.644
116.758
115.65
114.53
113.357
116.266
124.59
115.515
114.343
113.96
113.018
133.962
132.308
121.31
113.588
113.665
114.216
112.73
114.355
115.108
117.675
121.873
121.408
116.423
113.557
114.557
119.228
115.432
117.844
116.982
115.186
142.597
172.022
161.852
117.18
114.05
115.203
112.94
113.03
115.695
115.847
260.218
222.443
116.416
113.469
112.455
119.78
115.153
114.386
114.325
114.586
139.632
132.194
120.168
113.605
113.616
114.777
113.13
113.435
114.468
114.51
121.547
119.473
115.131
113.99
117.122
120.174
115.665
115.547
114.557
116.621
165.017
236.69
152.16
115.97
117.881
115.501
114.266
114.32
115.841
116.006
117.376
114.665
114.229
112.666
118.895
122.637
115.106
114.691
115.841
115.121
141.837
130.955
116.666
112.971
120.479
117.732
113.658
113.974
114.43
114.577
117.235
114.926
114.577
113.236
112.613
118.153
115.115
114.378
113.683
112.77
165.909
154.427
139.795
113.732
113.828
113.741
114.679
123.732
114.951
117.941
126.215
119.931
115.272
113.106
112.64
119.792
116.39
116.048
115.897
113.396
143.456
132.318
115.717
113.317
113.753
113.718
113.887
114.02
114.73
125.653
376.259
157.628
122.008
125.673
113.177
118.48
115.56
114.704
114.061
176.645
191.069
154.968
125.858
114.267
113.936
113.642
114.424
114.704
114.236
114.863
117.809
114.984
114.424
112.638
113.346
118.01
119.713
117.275
114.213
116.77
153.795
138.741
120.006
114.725
119.881
113.999
113.832
115.932
116.126
115.115
117.187
114.75
114.067
113.083
122.233
118.357
114.344
115.04
113.947
114.944
180.392
154.047
126.096
114.594
123.865
114.603
113.356
116.179
114.511
115.57
116.869
114.782
114.046
113.888
123.34
117.869
114.191
114.949
113.826
117.753
141.479
127.372
113.807
113.468
113.649
112.796
113.446
116.225
116.591
118.143
125.355
118.312
114.172
113.037
116.23
117.493
114.639
114.989
115.984
121.374
243.964
163.302
120.635
114.194
114.089
113.012
113.343
115.236
119.114
204.666
280.669
135.343
118.485
112.728
116.939
117.227
114.289
114.615
115.572
208.268
301.291
134.679
114.381
114.045
113.866
113.022
126.804
174.66
119.002
123.965
118.948
119.891
114.391
115.517
120.281
131.242
175.223
117.158
136.113
137.598
183.937
147.671
123.247
117.574
116.498
113.728
113.729
114.286
117.86
116.945
115.637
114.463
112.947
115.856
124.466
115.368
114.165
113.344
113.527
133.539
132.684
121.843
113.448
117.675
120.661
113.269
113.353
114.105
115.283
117.15
115.604
114.733
112.93
112.179
117.5
114.72
113.98
113.734
113.377
141.291
168.146
150.373
122.315
120.639
120.489
119.643
120.345
120.703
125.249
128.751
129.38
123.166
120.204
119.31
125.731
122.431
121.703
127.81
135.374
146.581
144.6
131.835
113.85
114.941
131.101
138.835
132.303
128.822
132.277
284.271
209.112
116.654
113.406
112.379
119.685
114.915
153.151
151.377
114.97
171.84
163.236
136.809
114
113.972
113.857
154.371
149.471
116.926
124.321
117.828
114.831
114.233
112.89
112.291
117.96
114.461
116.58
113.962
116.883
149.499
137.727
118.482
119.579
119.729
114.929
113.431
114.053
116.041
116.899
120.264
115.405
114.882
113.132
115.089
118.137
114.197
114.187
113.952
115.158
190.383
208.236
140.202
114.388
121.493
115.911
113.175
113.453
115.251
115.364
121.581
119.2
115.046
113.672
116.703
119.383
114.409
114.62
114.916
113.01
171.414
147.619
116.162
113.509
122.079
116.517
113.067
113.823
115.347
118.522
128.76
130.458
129.127
114.042
121.658
122.262
115.564
114.722
117.234
130.825
381.547
180.026
124.145
114.485
114.279
116.046
115.136
177.411
127.582
121.047
123.023
121.367
118.348
113.134
113.114
118.692
180.067
126.522
126.079
151.551
350.102
152.609
115.11
114.317
113.928
113.236
113.714
180.641
124.609
120.691
120.779
116.429
119.537
114.077
119.563
120.567
182.47
127.56
128.731
127.306
191.987
154.648
120.007
117.502
122.801
114.522
113.95
115.192
117.562
116.708
117.762
122.713
115.847
114.039
123.731
119.267
114.597
118.603
117.196
169.555
334.524
142.652
114.711
115.855
123.051
114.373
113.77
114.171
115.899
116.369
116.87
116.715
113.719
114.439
124.534
117.817
114.647
114.614
114.867
120.996
179.877
153.085
120.937
115.961
122.149
113.553
113.943
114.397
118.09
118.535
