current consumption (mA)
132.429
113.244
113.58
119.086
119.645
115.005
114.3
116.32
167.018
196.761
134.95
113.079
113.571
112.387
114.181
113.489
114.015
150.346
147.391
115.103
114.345
112.118
112.919
117.421
143.802
179.155
159.041
167.204
158.296
170.258
134.375
112.942
113.953
114.142
123.417
114.42
114.188
116.644
159.304
147.198
114.807
112.661
113.375
119.819
123.061
147.579
161.394
115.632
166.605
165.95
129.649
147.888
164.191
165.462
221.12
224.18
214.318
189.482
148.652
172.097
215.796
244.546
258.557
166.471
143.442
139.421
141.065
137.65
144.223
138.969
141.063
125.385
134.356
131.843
131.202
143.054
124.543
113.635
119.23
120.547
131.838
114.319
113.928
126.271
122.49
116.344
114.552
125.449
215.232
181.782
131.041
120.992
134.007
134.47
132.271
174.906
149.13
133.335
137.809
124.871
122.311
114.521
114.853
128.34
118.48
115.84
115.456
125.972
191.274
144.701
119.186
116.429
139.522
147.708
118.364
169.941
140.129
118.818
122.72
114.806
114.155
112.953
113.51
119.709
114.689
123.963
115.475
112.685
171.055
153.624
130.999
113.803
114.228
124.041
122.348
115.606
114.625
115.47
120.684
115.234
114.196
113.269
113.398
123.862
119.253
122.708
124.343
136.17
153.706
133.742
116.692
118.559
114.593
119.92
120.76
123.632
115.843
117.489
117.749
115.111
113.996
113.437
113.899
125.708
118.083
114.817
116.332
113.904
178.238
147.639
124.832
114.427
113.718
121.004
117.446
113.929
115.297
115.211
117.093
114.999
113.291
113.516
114.49
125.626
121.04
113.572
115.391
114.792
146.416
129.549
113.502
113.768
113.247
113.72
113.352
113.58
115.95
123.792
120.387
115.259
113.821
113.992
115.357
119.111
115.339
116.108
119.629
135.186
231.181
147.662
115.673
114.073
113.24
114.029
113.35
114.617
116.697
116.016
116.318
114.737
113.335
113.929
115.698
117.225
114.572
117.93
119.458
120.491
139.629
127.435
113.481
113.747
113.447
121.498
117.083
113.862
115.26
116.691
119.056
114.947
113.434
113.902
116.114
124.32
116.104
113.477
113.72
139.231
179.626
145.096
118.113
114.429
113.357
123.256
116.343
114.62
115.658
120.141
115.84
114.851
113.239
113.735
117.155
124.895
118.777
114.624
116.584
129.516
134.928
125.217
113.243
114.094
113.044
113.648
113.554
114.023
115.077
116.841
115.266
114.68
119.535
114.87
118.05
121.03
114.611
113.749
113.048
135.236
174.334
140.506
115.995
114.13
112.886
113.32
113.258
114.112
115.143
128.084
117.132
115.015
113.454
114.08
118.065
116.564
115.438
114.612
115.188
169.636
157.802
122.104
113.37
113.849
112.857
116.831
113.77
115.07
115.695
121.243
138.19
125.069
113.849
113.644
120.219
116.465
115.011
115.306
120.765
149.039
168.143
141.591
115.065
114.524
114.924
123.925
119.471
114.853
115.781
120.702
117.911
121.31
113.184
113.716
121.347
122.237
114.978
114.291
116.487
192.689
151.647
120.153
113.661
114.192
115.929
122.35
114.962
115.617
161.583
135.383
115.922
114.449
112.946
113.873
121.459
165.834
149.46
116.769
119.908
169.583
195.428
141.173
116.424
114.894
114.344
113.39
113.373
113.954
115.944
117.697
115.455
114.711
112.88
113.396
120.158
114.597
114.819
113.79
112.478
145.651
134.02
116.4
113.331
114.013
113.475
112.884
113.271
114.394
117.879
127.321
116.439
114.909
113.406
114.135
119.712
115.422
117.43
114.977
114.837
169.763
152.775
135.702
114.294
114.096
113.686
114.676
121.479
115.443
115.735
117.36
118.983
118.512
113.319
113.732
124.249
119.052
114.743
115.251
123.968
191.662
151.778
116.971
114.459
114.353
117.761
114.962
176.076
129.226
119.672
123.976
116.005
114.661
113.565
114.051
125.352
120.117
113.948
114.228
119.516
185.158
150.059
126.116
114.333
113.783
120.454
119.138
114.194
115.098
117.593
117.432
115.543
114.454
